Id,Start,Duration,Price
PLIES13945,2020066,461,2604
GULFS30255,2026104,668,41958
WHICH44246,2024229,21,14756
RAID915393,2023014,317,6348
FOBS635804,2018196,156,1014
COAT821748,2023139,106,22968
GULL358884,2026180,182,640
ALGAL78559,2018183,879,27956
EKE0422771,2021090,288,8928
PLEAS58716,2021017,861,6815
ROCKS54781,2021321,842,1305
TELLS01025,2023200,149,36573
HARDY16975,2028167,612,56055
GATE922051,2023126,225,12012
SOOTY57573,2027067,157,989
AS02858628,2023073,367,6363
KEEN810348,2022260,78,102120
TOYS785192,2021342,963,3772
ROUSE91144,2020045,377,44400
HITS393676,2028352,301,198852
ALLEY52381,2021274,622,70518
CLOG745427,2021088,625,4032
DEAL284216,2022335,724,69
OHMS271490,2020135,433,5921
JOINS74945,2018329,413,5060
FITS473148,2018316,81,2580
PURSE49513,2018284,892,21114
COOPS76426,2020165,687,21605
ARGON16211,2022155,99,2852
CAME617361,2024308,766,19021
HOOT972926,2021230,969,185055
PRIM960681,2024244,164,2001
GLYPH87339,2019174,382,41625
SILTS27595,2021189,749,23746
POKED42213,2027218,344,2534
AGAPE47287,2018329,284,1035
BARDS29503,2023310,978,3105
VIAL205359,2027095,790,19459
HOSED27192,2021136,662,161
LOGIC45216,2022107,885,160746
WAVED79254,2018036,78,10875
GROAT31104,2020174,198,12267
HALTS20777,2025291,576,2442
GLANS00080,2018325,711,15045
NECKS06282,2018359,943,84693
WORST38275,2020009,655,5239
GIVES07820,2023152,790,12679
DEFER84401,2027170,265,103674
ASSAY92564,2024328,565,15062
TRIES22609,2028155,407,14616
HOCKS74527,2018027,692,1624
LAMED81842,2022155,710,4920
CAR4789027,2025130,912,2702
SHOOK13586,2026160,815,2301
SILOS38512,2028363,697,14093
UGH5879499,2023323,600,198852
TOR4939988,2022207,665,147168
CLIMB45197,2019146,680,5198
FURZE42922,2025258,206,4267
GULL515681,2025081,919,20300
SAGS915641,2026274,376,828
BECKS02276,2019187,606,10353
RIFT906879,2028133,822,90798
RAZED42099,2023124,784,14144
LARVA98446,2022295,822,78477
RYE4953413,2026070,308,414
GONGS97315,2021298,319,1519
FLAP027122,2019168,969,980
NU08105865,2027310,3,7904
BLURB52591,2020305,667,6370
GOAT920154,2027016,443,66933
STERN75214,2018204,988,884
BARBS16710,2023029,178,77256
RATED54365,2023077,411,26332
CLAPS89697,2023199,333,10469
HOSTA38194,2024146,619,7743
CLOD868556,2025201,252,11129
TAPES54148,2026217,843,2834
DEFER83583,2019271,234,14582
SCAPE88358,2022065,448,11684
BATHS97250,2028357,470,12467
THIGH75514,2028250,319,9936
ROLLS32696,2021255,498,8024
FIX1625171,2026110,16,3588
VEND990210,2023123,177,8441
BOXES11278,2018319,843,10943
LACK577138,2026351,414,95046
SPEW600027,2027010,42,741
FIN1429726,2019288,413,3995
POLO629515,2023049,472,2380
LINER51783,2025122,806,21758
CREAK02904,2025318,259,101898
SPASM68624,2022028,347,4914
TWO2828101,2018071,79,12649
STINT89127,2022362,975,4459
LASSO83223,2021263,443,3801
GUILE15450,2026346,774,1064
GHOST60563,2024106,952,2912
CEDAR84744,2028036,977,28086
COWL582373,2018233,565,11730
LIEN350194,2023088,891,98457
DYED238461,2027190,708,13005
URGED05557,2024021,536,11440
LOFT761355,2023248,47,3657
DONOR13203,2019186,807,56277
MUDDY94171,2026065,10,28083
SINGS73400,2028333,473,21373
CARE112618,2020080,959,103587
SNARE15136,2025141,511,390
SOAKS04469,2025169,369,10656
TORSO48076,2019089,829,9880
BANK417971,2021357,476,18998
ROAM934779,2021188,84,4144
DIRGE67624,2026308,22,20068
LUCK130441,2019126,627,435
TOLL276519,2025347,813,21528
AMUSE76508,2024306,744,3601
VICAR86779,2018129,833,4303
LIST034269,2019314,97,1360
SHALL24464,2024123,59,7774
ZEROS70221,2020087,588,2093
PEAKY93019,2018110,201,6307
BAITS18736,2027135,895,1755
SIGMA09175,2023057,933,8606
RIOT428339,2022264,273,4662
ELIDE51411,2028302,632,6097
RE19821106,2018009,362,1173
ASIDE51463,2028329,731,9936
FURRY99869,2021226,629,1955
BALE294001,2019039,401,5829
CHANT35830,2019273,936,2553
BORON67206,2027205,134,20805
ORDER01809,2018213,673,10971
FORGO13778,2026026,639,3843
BOTH283102,2024228,228,3787
CHAFE60129,2021312,128,56943
FACTS93183,2026039,425,13826
KALE913748,2028107,636,6708
DECOR08450,2022267,471,57831
ZLOTY35396,2026227,82,2121
SHARP34208,2021182,153,18055
AROSE03655,2024070,156,169287
SPENT59821,2026227,931,78477
IRONS52962,2020010,259,59829
ETHER33725,2019201,158,110595
WADES30617,2019350,353,105339
GUMS593284,2020086,843,101835
MINKE37584,2027279,321,210678
CHAMP09753,2025100,701,2740
LAZY670080,2020354,88,1435
TROVE07531,2018249,343,8280
GOAL158288,2025139,814,26245
JUT7154339,2024160,883,54279
ACHED45814,2024201,6,1022
DEITY95707,2026025,709,4185
ZOOM559356,2019061,509,33522
FLUTE84459,2028119,707,216810
ODDER99600,2024300,665,87381
BINDS75317,2019165,588,3289
DRAYS88146,2018057,96,10829
SHAWL57816,2027133,812,17649
BUFFS69521,2018291,946,5213
SILT099306,2018157,10,7752
IMAGE72431,2024095,146,735
BEGOT07846,2022214,794,8364
ADOPT28603,2021226,393,2506
SLIM046494,2020051,515,3749
BOUGH90330,2028120,850,26071
FINES57510,2022191,645,9251
SITES76618,2022081,972,67044
HORN992903,2021307,869,23171
GOAD008646,2020260,132,2929
PAGES18021,2026011,554,19430
BIBLE40901,2025296,844,15096
GLUES17175,2022208,361,71613
FOURS16011,2025170,105,4445
KINGS50332,2025331,240,29526
HARD771963,2021336,30,11037
EDICT13882,2021164,852,27956
DRESS19931,2024328,19,4865
AWED868321,2020113,412,7683
OBOE519508,2025099,397,13915
NINTH62247,2020162,900,9877
TAMES02235,2020072,851,13630
WARTS52961,2022265,962,17572
VESTS97974,2021136,906,13593
SWIRL74309,2025121,646,13447
LAPEL88418,2020287,189,4360
FALLS47261,2018129,524,7085
BLACK35199,2018264,996,9010
BEEPS55063,2027306,659,6097
PIPER60922,2022336,745,6728
GLEAM62588,2027269,689,748
LOADS93296,2018121,78,1599
AVERT36214,2020333,427,69486
WENDS15156,2027087,241,29748
MUSES99538,2024115,15,19065
SLAYS80226,2025280,599,1564
PEAKS90717,2020218,68,4690
GLUM493459,2019207,658,13237
JAW6509062,2018360,720,14880
EDGES95575,2027342,444,308
TORSO83840,2019092,806,16926
SHORN60238,2028190,751,83361
MUFF498048,2025264,470,30039
NERVE49712,2020021,815,4712
YELLS04897,2024026,368,6629
TAX0146474,2019016,857,6086
OTHER12394,2021051,918,15364
RAINY25846,2022062,903,213525
FLAGS39379,2027319,964,107892
PISTE23012,2023157,781,15207
NEAR684428,2020107,814,4123
SCARS33063,2028227,826,20770
SUN3927228,2020190,421,315
SCULL87405,2027149,504,6591
BLUER80393,2018226,872,5726
BASER13795,2020338,270,9112
DIARY96241,2021143,117,10217
POD3994391,2022248,681,17050
MAR8262259,2028320,879,4599
SLIDE73802,2028016,431,10846
QUAYS56306,2024079,680,4321
OATH462639,2019320,65,6578
WETLY45972,2028008,855,12121
PLEAT18942,2027016,288,9367
DYES946982,2028080,863,12493
LASH495197,2023115,216,16761
SNACK41631,2027244,560,160746
DEBIT27120,2019281,413,1183
FREER52770,2018254,197,190749
PENT514021,2028009,450,11155
STYLI73445,2026074,382,28333
RID3487544,2023129,265,147168
QUILT13382,2021249,171,8099
SIGN382983,2019334,794,2622
SODA710118,2021102,470,13950
EBB8780009,2021028,825,5390
RENTS47145,2019088,848,18104
WRIST60333,2020062,608,28130
MASS701475,2028343,343,18814
GLEN977409,2018045,636,18537
TO23210771,2026131,979,5005
VIA1939479,2028282,520,4879
NORM546357,2020111,593,18910
LOFT563234,2021188,945,705
PORES47755,2026099,161,5208
PUNY581202,2021054,341,28449
DRAY548976,2024340,68,5327
ASHEN36455,2018152,704,4485
SUMS364116,2019255,829,5759
IDS5458436,2027142,218,85026
BOA3915493,2024152,660,20355
TENT792133,2020360,314,13685
FLEW587148,2027119,734,92019
REDS923787,2025244,496,5983
REEDS57502,2027301,846,28594
OUT3234921,2024170,857,12673
FAIR065064,2023342,342,57054
TWO8696680,2027003,520,11284
WRATH97804,2020021,18,12926
CAPED17941,2025359,20,12604
AXON277177,2019261,545,73371
CHI2270872,2020296,376,157023
WHEAT59461,2018339,898,2146
WADS715946,2027136,643,2618
CREPT13537,2025015,291,7772
IMPLY65239,2021010,910,27249
FEINT94052,2020025,113,15469
BARNS98123,2027203,382,8879
FLUX905721,2027001,198,105120
VAGUE73013,2023226,171,5542
PANS630980,2021300,164,23142
JIGS435473,2020255,235,5408
BURY399522,2022200,972,138627
FLUSH11145,2023277,417,25544
FUZZY39243,2025204,327,12650
ELK2723362,2022022,346,18763
ROMP638257,2020102,71,1421
IDOL081178,2024340,265,121545
GELS149278,2018316,688,5418
TIDES26037,2025089,80,3627
DEBIT29709,2020164,389,6448
SHARD71912,2024346,749,565
NODDY59766,2020195,619,230
SULLY61500,2028066,874,8816
VIALS15437,2027312,267,7888
DREAR93912,2019088,12,10933
BAKER96737,2023321,782,108669
BOBS157699,2028062,202,3150
TEXT723865,2028225,935,8280
SWAYS27395,2021066,405,172353
AVAIL08726,2022303,241,875
TOUT289045,2028144,638,1102
FLUKE56414,2020202,847,2450
KITES39192,2025207,80,5168
TEPID09448,2027197,933,2743
SWELL04802,2024074,863,37230
QUAIL57110,2021116,306,8892
DWELL79644,2026247,635,1365
CADGE16791,2018036,914,3409
BOUND84074,2026056,861,22330
RAW0083183,2027080,694,192063
POMP199305,2025223,177,16330
CANED91930,2023006,918,17572
ALLY154719,2021081,184,17538
LUX2666308,2020054,996,3266
RENAL59051,2024274,846,12305
GAINS46595,2026246,107,12716
PROVE37725,2026193,225,1175
SHREW64893,2024159,520,2775
PUTS106952,2025079,214,167973
VOW5565337,2019093,780,4380
MAILS06179,2026162,399,2580
AGO9993725,2019147,744,1720
TREAD54540,2025144,307,11107
THANK61049,2022258,499,994
VOLE200103,2019295,963,4901
ITEM284891,2018330,222,7361
BOAS280201,2020292,453,222
PLAID34747,2024012,710,625
UNFIT35410,2023023,507,12682
REAM909992,2028007,166,13702
WOK5366414,2024322,683,6391
JUICE64940,2019364,521,133590
PULL289829,2024228,314,26973
EWES404531,2024281,429,22011
QUIT032648,2025222,889,10101
TYRES31146,2028163,572,9796
YOLKS34122,2022166,389,187902
OASIS82015,2024154,294,12701
SETTS25235,2018182,89,3289
TUBAS60536,2023194,867,82584
BUMPS45125,2024205,949,3038
LEAST90251,2019324,948,9401
ZIPPY76141,2027341,628,3330
LOWLY14957,2024097,370,3536
UNITE07413,2028162,1,8385
HOSE514380,2020326,383,19459
MUSES54497,2026043,316,8541
ROWDY42517,2028292,164,8483
ACHES81228,2018151,272,23867
OPTIC09277,2028209,765,24737
FORGO54289,2027358,543,17940
LIED057893,2028273,60,12274
WAKES60911,2021132,505,2499
RUBY258981,2021059,800,12741
MADAM95484,2019112,678,3383
LOFTS44010,2021333,178,18786
EXULT02624,2023362,271,728
FEUDS77700,2022114,152,7598
LABEL33514,2022092,396,17360
TEEN781841,2025159,416,4238
PETTY74784,2027142,260,7068
TIPSY62325,2019166,978,4305
JEMMY17622,2026327,524,13431
BORNE74072,2025125,531,116508
TAIL354273,2027182,645,6727
LIVID78621,2019194,630,23432
FLAGS33592,2019218,357,10140
ASPS563560,2028323,184,1740
GIRD966810,2019009,516,16830
BUN4760082,2023251,830,6773
FLEE629281,2025046,488,40953
BADE520423,2022242,41,18929
EDIT474837,2020095,536,4416
HONE263861,2026316,283,3276
FIST546363,2027346,611,505
OBEY100758,2028002,222,20769
SPANS12841,2022125,934,44844
PETER87726,2028284,247,845
EAVES34720,2020048,472,31098
CHUTE45480,2021111,724,5061
ERRED04878,2027073,904,5372
MOTTO22805,2027021,295,4890
LIMP047267,2021064,981,1972
DEANS63364,2021117,634,5796
JIBES95499,2028227,614,27497
SOAP846751,2028215,25,1817
EARED34275,2026219,185,103230
BOILS24411,2025271,416,10948
USAGE65717,2025147,524,73038
WILTS67938,2019024,11,12665
LICK504452,2024336,383,109668
LUCID48897,2019272,825,2431
SALE330058,2024171,75,5642
AWAY085815,2018086,397,12580
CLUBS40219,2025264,105,32412
AVOW560515,2027165,377,2317
PACE101057,2018355,704,72051
YAP5392508,2019086,468,6538
RADAR39195,2020108,40,3565
SHADE72623,2026013,488,19401
SKIP155062,2026364,935,12207
NEAT059165,2023129,382,4030
CRUMB29191,2020095,664,1221
SAKES23334,2023025,553,8835
SHEAF83223,2022092,292,14007
SULK317079,2028329,855,46731
POPS825739,2020128,906,7748
STARE74451,2022098,851,38184
PATIO24816,2023089,638,3111
SEMEN64194,2019203,889,12098
MIEN621764,2026076,851,21312
SEDGE96323,2018066,863,21634
HELPS12915,2019343,62,7843
IDIOT65781,2028055,370,5467
ETHER06844,2024125,679,7345
COPED65169,2019350,701,713
TEEMS23943,2019168,324,3485
CASKS24520,2028133,292,2270
PUPAL69068,2025307,754,12857
BLADE18527,2023064,331,12631
CAM5618237,2022221,902,2704
SLIMY04960,2019309,394,24592
PEST954417,2019136,255,2280
SEAM248815,2019344,816,13940
PRAWN02673,2022123,103,3250
RANGY16931,2018328,199,29357
PALSY33915,2025200,477,33855
FORMS82268,2023053,514,2920
HELMS83017,2019026,597,4553
EVICT88986,2022321,347,51504
INFIX70982,2026080,852,10385
TOED889849,2025268,570,12002
CRANK04720,2018089,201,1197
WINCE90296,2026209,742,65046
MIXED41102,2023331,201,170382
HOME830123,2018110,413,54168
SAGES17520,2027042,116,2484
EARN780875,2019063,467,195348
CREDO66438,2028233,523,10385
SUCKS51716,2025158,948,1736
LAW9517593,2026237,379,168
GNU8595236,2022257,4,15834
HASP673394,2027272,867,9407
YEWS251258,2022027,871,26100
SOLID44015,2018247,132,714
PAWNS78938,2025340,883,19995
SEEMS83948,2023232,825,2849
YETI137880,2019294,941,294
MAZY908175,2021243,253,12949
TRUST31719,2022273,601,4725
OGLE229013,2025019,515,17825
SPY6970524,2028171,232,10991
SCUBA88445,2018351,415,96141
BIDET78701,2022202,597,952
PEDAL70676,2024142,859,96798
ITEM541867,2026320,524,110556
TRAMS72327,2019011,739,9044
SOCKS07494,2018209,149,6139
ATONE04942,2023345,731,15128
BODY067041,2026217,197,6854
SMUT834108,2018359,723,6580
BUDGE53814,2028008,354,2077
INCH832979,2023065,947,3335
BLAND62443,2028036,403,6844
GILDS95219,2027198,987,9841
ROBE413108,2026204,406,3535
ELATE31939,2028269,754,3241
DUMPY74905,2028211,299,5612
FLAGS44776,2021090,31,14043
HUFFY60440,2022196,796,180237
TASTE19698,2026240,977,189216
PIVOT80985,2024231,459,56283
TONED32188,2028235,728,219
INFER20053,2027261,323,42402
BOB5178304,2027289,935,6426
YOU3097809,2027102,746,440
PISTE71515,2027121,135,111909
NETS621477,2019336,607,90447
TROOP58953,2022110,854,14398
FLOSS95335,2020076,644,180456
CIVIL40812,2022254,374,11305
VOID602665,2026109,776,2442
JUGS786645,2025168,194,53436
REDOX27951,2027250,889,2108
RED2080517,2025139,508,18693
HURRY83067,2018354,62,25085
ERRED92372,2018019,364,1985
MAY0768483,2018333,128,9321
DICED61469,2026365,832,3059
ETHYL46952,2025006,432,3140
UPON839185,2025251,652,2703
GAIT767125,2021295,989,67155
HEN0926233,2028341,161,5239
SHAM674825,2020323,770,196881
HULLS85711,2023240,256,19871
POLO097147,2024269,415,13991
KNOLL85822,2028147,370,90909
BOLD749610,2020151,860,42267
SCOUT54734,2024224,82,14195
MORPH27161,2020072,162,7992
BROAD50296,2028193,392,3910
TEETH88041,2025249,809,4209
TILES81836,2028142,827,24447
NAIVE63052,2028200,25,25641
COSTS24696,2026129,930,1659
TAKE467391,2018096,914,4947
PACTS16784,2018308,107,14297
TOME265263,2021215,972,10972
VIVID21861,2025359,705,88467
HULL921979,2019225,822,116289
BANE919958,2021184,712,3393
FIR3563078,2023206,789,11687
CUR2167853,2025346,522,301
ZIP3963162,2020084,922,97455
POUND50981,2025211,481,8149
BOLT949857,2021219,544,89577
DOES151039,2022026,84,6854
BATIK28235,2028045,840,7452
JAMB858251,2026223,680,6785
UM72378695,2025157,741,434
PEACE02990,2024285,563,28855
BUGLE11578,2018196,408,3146
PALES74046,2023154,855,4200
WARE032239,2019147,129,3128
FONT379718,2028184,376,720
CLAN442212,2025050,806,3024
QUERY87910,2021334,271,63729
MOUTH69761,2023259,60,182208
VOLT224012,2024246,528,9545
MOUNT05909,2019034,275,3451
POT6052912,2027040,427,30318
SOOT035970,2022169,777,994
FLASK74591,2020167,626,2120
BOWER03375,2018087,328,18055
CHAOS57171,2021019,712,6454
COCKS46075,2027314,595,9831
NEEDS44132,2026352,261,144321
AMUCK99378,2028235,999,201918
CHEF798541,2025139,127,121326
FOULS58737,2028257,655,7956
HASTE04616,2024030,683,13823
EVIL377733,2024220,333,93951
PULSE14623,2021222,575,139284
BROIL17228,2018176,569,65481
CRAZY72637,2020161,767,5967
JUMPS01983,2021243,716,2405
HAND523551,2022027,400,3065
SOBS096225,2025337,641,10323
SINUS40353,2022144,438,40515
ORBIT37524,2026305,534,13685
RIFF520119,2022008,121,187464
ROBS630389,2022048,639,26196
OVATE60950,2027177,812,158775
FOIL017995,2028212,170,9570
SOARS58606,2021083,456,3577
CORKS27898,2022312,939,3103
FOURS84988,2019182,22,832
HEDGE17988,2021217,76,1080
RAM7649074,2023166,266,13719
QUILL94960,2018021,170,17986
BIRTH77281,2027204,169,78921
KEEL595815,2027303,410,33633
GROVE39004,2023050,750,10
SILK960491,2026072,589,82140
MODEL54911,2019242,638,20329
LEAKY11807,2027240,376,17546
SEERS59900,2023303,135,1768
LION039831,2025153,707,23171
SCOWL24040,2021026,332,1305
BEEF544549,2020230,819,4794
FACES85919,2027043,48,12636
FRESH51709,2020150,213,6900
LATE409002,2025162,926,18600
SKI1744952,2028124,772,141036
HITS522112,2025070,433,203670
PRUDE51732,2024335,345,56943
TILLS45805,2024230,678,1456
BRAWL75032,2022021,641,19198
ICED425385,2022112,975,4325
ZEST445662,2024136,101,6545
COD1053933,2026351,369,2002
SLUNG64933,2025230,259,181332
TOOT534626,2023147,269,2625
DAWNS13756,2021096,413,2754
WAVES52449,2023251,381,2613
DEALT82195,2021089,951,21721
PRISM71403,2027026,89,1320
SOD7000828,2023274,609,6591
OFFER32297,2019186,998,12506
NYLON93160,2025006,298,87468
SORRY89240,2022069,540,193158
STRAY05704,2027208,991,7761
HOUR984912,2027050,547,106671
NASTY92197,2024078,292,22931
ORBIT13181,2024031,325,188997
FORK978888,2026243,634,135123
PARCH66388,2026199,294,1145
RAMP446773,2019335,36,2233
DUSKY83752,2026281,439,110667
MOTOR98558,2021055,134,2016
QUERN78539,2019180,478,14732
DEFY685847,2028111,62,590
THUD392009,2025327,645,22214
HIS7454547,2019352,495,1653
RAGE623430,2025279,73,1891
SCARS75439,2018217,394,15196
NEE3832078,2027138,777,88911
PLACE02350,2023219,83,149139
COCKY83879,2021218,971,2915
CAFES53837,2026027,480,6882
EXCEL30646,2019254,645,12006
WHEN842523,2024237,16,176733
LASS394673,2024184,35,12152
ROOTS89628,2023363,104,21895
GLUE707537,2028159,991,66138
MOBS296227,2026276,629,15562
RUMP263917,2026085,615,8234
HOARD04653,2026060,147,166221
BILLS26656,2024252,726,28179
CHOP118121,2024224,896,107748
JABS432406,2027019,949,6786
EVEN534818,2026251,823,22723
KEYS786932,2023356,335,663
ON77584004,2019211,288,15504
FABLE15682,2020158,205,91
CLOTS90721,2019060,131,1846
THEY158153,2019260,531,17019
GNAT037292,2026208,916,22041
TOMB296006,2024154,280,19826
SONS628687,2020005,19,142569
SKIRT84297,2028321,565,19021
ROLES77421,2023358,24,18290
MEDAL57434,2026271,147,7735
HOBS608549,2026273,450,67014
BASE613547,2028284,688,86067
BAWLS54157,2021103,73,395
BOOM836438,2020296,475,21111
NECKS32690,2019003,880,14291
MERGE40209,2023170,507,5980
BEAUX58849,2026258,140,1477
REALM22376,2019153,888,73149
BERYL41082,2022066,853,103149
OXEN905623,2027132,241,17205
MYRRH72590,2019189,491,635
ENEMA45643,2024119,327,5194
APTLY56918,2021191,777,8029
RILES77876,2020316,311,21206
MARKS29883,2026114,847,360
ALTOS03071,2028305,390,1795
HUMID58690,2023035,373,95793
MANSE96500,2024045,811,13209
DUSTS78104,2019033,194,4765
RANGY91768,2024363,529,24025
SCALD53123,2024363,648,1547
SOAPY41908,2020171,608,25185
LUMPY48023,2023158,245,105558
JIBES56154,2025078,389,23652
SCAR388103,2022126,578,8697
PULL327710,2019173,403,18259
WOOL369959,2018266,901,1020
BANGS05084,2022335,115,55833
TARS917786,2025032,248,1323
AIDS312798,2027160,927,16859
SWOOP66409,2019043,687,2929
CABLE07155,2019270,547,3430
USAGE21220,2027159,473,23281
CEDED18268,2021313,65,1479
LUTES80605,2020359,821,26061
TRIPE42003,2026136,322,9044
QUEUE32552,2019221,891,173010
NEWS199659,2023273,358,22586
TOXIN72934,2019308,501,121107
SACKS04694,2027341,737,85470
RUT3138043,2019064,639,2553
DEMUR92538,2019322,263,2940
BROWN24839,2020150,515,20212
GRAPH35978,2019279,354,141255
DUSK328866,2026360,236,3720
HURTS61752,2028127,928,3161
HIDE897019,2026288,109,35853
WHY5181558,2022186,142,184
TRAPS53591,2024066,653,8411
NIECE52581,2020089,934,5916
OAFS550948,2020226,881,8606
LOB4170747,2020079,330,1748
APED591819,2028109,893,4410
AILS508902,2022166,914,2210
ISSUE31397,2021355,615,9180
ELOPE31432,2024182,604,2573
BOSSY82531,2019119,914,133152
FADS355776,2018060,649,8418
BLIPS69697,2023200,421,4408
ALTER01565,2023067,941,60828
MOUND84224,2025319,492,166221
SHEAF27565,2021234,893,3850
DEGAS60537,2025013,636,11798
YACHT80338,2021355,559,10488
WIRER93637,2027274,40,13195
MATE178557,2018120,220,1785
GAUDY18344,2028318,802,13294
UP24049953,2023322,856,12305
RUGBY85608,2020138,479,7657
VAULT04655,2021215,481,3740
GUN9337776,2026043,825,57942
ROUGH81739,2025056,35,4147
DUNG804073,2027121,22,1955
FOGEY73805,2018261,160,2765
ICING64493,2021194,866,180456
TAKER88152,2019150,270,16054
HAILS52847,2018214,426,7015
WINK072414,2026061,254,10028
HAVOC37954,2018153,694,4855
ANGER05563,2020195,114,27086
TITHE45025,2020296,617,130086
